gameid,tourneyid,tie,winnerid,winnername,winnerscore,winneroldrating,winnernewrating,winnerpos,loserid,losername,loserscore,loseroldrating,losernewrating,loserpos,round,division,date,lexicon,year
470375,2942,0,3281,David Motherwell,0,1316,1389,5,2214,Marion Wooten,0,1300,1272,21,6,2,1994-03-12,0,1994
470376,2942,0,3281,David Motherwell,0,1316,1389,5,491,Mary Lou Thurman,0,1164,1205,17,7,2,1994-03-12,0,1994
470377,2942,0,3281,David Motherwell,0,1316,1389,5,3467,Michael Connally,0,1550,1532,9,8,2,1994-03-12,0,1994
470378,2942,0,3281,David Motherwell,0,1316,1389,5,1330,Carl Davis,0,1312,1340,10,10,2,1994-03-12,0,1994
470379,2942,0,3341,Millie Murray,0,1713,1680,16,4123,Hildagard Powell,0,1689,1669,11,2,1,1994-03-12,0,1994
470380,2942,0,3341,Millie Murray,0,1713,1680,16,459,Mary Lee Couey,0,1558,1556,15,3,1,1994-03-12,0,1994
470381,2942,0,3341,Millie Murray,0,1713,1680,16,3106,Conrad Braud,0,1627,1614,12,5,1,1994-03-12,0,1994
470382,2942,0,3467,Michael Connally,0,1550,1532,9,13915,Dorothy Bass,0,1373,1343,22,1,2,1994-03-12,0,1994
470383,2942,0,3467,Michael Connally,0,1550,1532,9,2223,Karen Slaton,0,1309,1323,19,4,2,1994-03-12,0,1994
470384,2942,0,3467,Michael Connally,0,1550,1532,9,3995,Peggy Henson,0,1455,1448,13,5,2,1994-03-12,0,1994
470385,2942,0,3467,Michael Connally,0,1550,1532,9,491,Mary Lou Thurman,0,1164,1205,17,6,2,1994-03-12,0,1994
470386,2942,0,3467,Michael Connally,0,1550,1532,9,1266,Barbara Van Alen,0,1520,1525,6,7,2,1994-03-12,0,1994
470387,2942,0,3467,Michael Connally,0,1550,1532,9,1461,T A Sanders,0,1415,1425,11,9,2,1994-03-12,0,1994
470388,2942,0,2223,Karen Slaton,0,1309,1323,19,3995,Peggy Henson,0,1455,1448,13,1,2,1994-03-12,0,1994
470389,2942,0,2223,Karen Slaton,0,1309,1323,19,2505,Harvey Wilson,0,1401,1367,18,5,2,1994-03-12,0,1994
470390,2942,0,2223,Karen Slaton,0,1309,1323,19,1339,Stella Alejos,0,1354,1300,24,8,2,1994-03-12,0,1994
470391,2942,0,2223,Karen Slaton,0,1309,1323,19,13915,Dorothy Bass,0,1373,1343,22,10,2,1994-03-12,0,1994
470392,2942,0,3995,Peggy Henson,0,1455,1448,13,1339,Stella Alejos,0,1354,1300,24,2,2,1994-03-12,0,1994
470393,2942,0,3995,Peggy Henson,0,1455,1448,13,5555,Leslie Millard,0,1523,1499,12,3,2,1994-03-12,0,1994
470394,2942,0,3995,Peggy Henson,0,1455,1448,13,13915,Dorothy Bass,0,1373,1343,22,6,2,1994-03-12,0,1994
470395,2942,0,3995,Peggy Henson,0,1455,1448,13,4529,Johanna Laite,0,1515,1455,16,7,2,1994-03-12,0,1994
470396,2942,0,3995,Peggy Henson,0,1455,1448,13,2505,Harvey Wilson,0,1401,1367,18,10,2,1994-03-12,0,1994
470397,2942,0,4123,Hildagard Powell,0,1689,1669,11,3106,Conrad Braud,0,1627,1614,12,3,1,1994-03-12,0,1994
470398,2942,0,4123,Hildagard Powell,0,1689,1669,11,441,Caesar Jaramillo,0,1682,1637,14,4,1,1994-03-12,0,1994
470399,2942,0,4123,Hildagard Powell,0,1689,1669,11,454,Mary Rhoades,0,1648,1662,10,6,1,1994-03-12,0,1994
470400,2942,0,4123,Hildagard Powell,0,1689,1669,11,459,Mary Lee Couey,0,1558,1556,15,9,1,1994-03-12,0,1994
470401,2942,0,4389,Jeff Reeves,0,1925,1938,3,456,Mike Chitwood,0,1613,1634,8,1,1,1994-03-12,0,1994
470402,2942,0,4389,Jeff Reeves,0,1925,1938,3,3197,Charlie Southwell,0,1955,1955,2,3,1,1994-03-12,0,1994
470403,2942,0,4389,Jeff Reeves,0,1925,1938,3,1308,William Clark,0,1791,1731,13,4,1,1994-03-12,0,1994
470404,2942,0,4389,Jeff Reeves,0,1925,1938,3,442,Matt Dewaelsche,0,1757,1767,9,6,1,1994-03-12,0,1994
470405,2942,0,4389,Jeff Reeves,0,1925,1938,3,429,Patricia Barrett,0,1978,1947,7,7,1,1994-03-12,0,1994
470406,2942,0,4389,Jeff Reeves,0,1925,1938,3,454,Mary Rhoades,0,1648,1662,10,8,1,1994-03-12,0,1994
470407,2942,0,4389,Jeff Reeves,0,1925,1938,3,435,Chris Cree,0,1925,1939,4,10,1,1994-03-12,0,1994
470408,2942,0,4529,Johanna Laite,0,1515,1455,16,1930,Roberta Sageser,0,1212,1251,15,3,2,1994-03-12,0,1994
470409,2942,0,4529,Johanna Laite,0,1515,1455,16,2223,Karen Slaton,0,1309,1323,19,6,2,1994-03-12,0,1994
470410,2942,0,4529,Johanna Laite,0,1515,1455,16,1392,Carl Warner,0,1417,1373,20,8,2,1994-03-12,0,1994
470411,2942,0,4529,Johanna Laite,0,1515,1455,16,1930,Roberta Sageser,0,1212,1251,15,9,2,1994-03-12,0,1994
470412,2942,0,5555,Leslie Millard,0,1523,1499,12,1266,Barbara Van Alen,0,1520,1525,6,2,2,1994-03-12,0,1994
470413,2942,0,5555,Leslie Millard,0,1523,1499,12,2247,Dorothy Hathorn,0,1302,1259,23,4,2,1994-03-12,0,1994
470414,2942,0,5555,Leslie Millard,0,1523,1499,12,1392,Carl Warner,0,1417,1373,20,6,2,1994-03-12,0,1994
470415,2942,0,5555,Leslie Millard,0,1523,1499,12,6306,Jim Bodenstedt,0,1484,1493,7,7,2,1994-03-12,0,1994
470416,2942,0,5555,Leslie Millard,0,1523,1499,12,491,Mary Lou Thurman,0,1164,1205,17,10,2,1994-03-12,0,1994
470417,2942,0,6306,Jim Bodenstedt,0,1484,1493,7,2214,Marion Wooten,0,1300,1272,21,1,2,1994-03-12,0,1994
470418,2942,0,6306,Jim Bodenstedt,0,1484,1493,7,707,Gertrude Savadge,0,1542,1570,4,2,2,1994-03-12,0,1994
470419,2942,0,6306,Jim Bodenstedt,0,1484,1493,7,3995,Peggy Henson,0,1455,1448,13,4,2,1994-03-12,0,1994
470420,2942,0,6306,Jim Bodenstedt,0,1484,1493,7,13915,Dorothy Bass,0,1373,1343,22,8,2,1994-03-12,0,1994
470421,2942,0,6306,Jim Bodenstedt,0,1484,1493,7,3995,Peggy Henson,0,1455,1448,13,9,2,1994-03-12,0,1994
470422,2942,0,6306,Jim Bodenstedt,0,1484,1493,7,4529,Johanna Laite,0,1515,1455,16,10,2,1994-03-12,0,1994
470423,2942,0,7473,Merle Merrick,0,1617,1653,6,441,Caesar Jaramillo,0,1682,1637,14,1,1,1994-03-12,0,1994
470424,2942,0,7473,Merle Merrick,0,1617,1653,6,3106,Conrad Braud,0,1627,1614,12,6,1,1994-03-12,0,1994
470425,2942,0,7473,Merle Merrick,0,1617,1653,6,459,Mary Lee Couey,0,1558,1556,15,7,1,1994-03-12,0,1994
470426,2942,0,7473,Merle Merrick,0,1617,1653,6,3106,Conrad Braud,0,1627,1614,12,8,1,1994-03-12,0,1994
470427,2942,0,7473,Merle Merrick,0,1617,1653,6,456,Mike Chitwood,0,1613,1634,8,9,1,1994-03-12,0,1994
470428,2942,0,7473,Merle Merrick,0,1617,1653,6,666,Chris Lennon,0,1760,1791,5,10,1,1994-03-12,0,1994
470429,2942,0,9232,Ed Cunningham,0,1746,1722,1,1461,T A Sanders,0,1415,1425,11,1,2,1994-03-12,0,1994
470430,2942,0,9232,Ed Cunningham,0,1746,1722,1,2223,Karen Slaton,0,1309,1323,19,3,2,1994-03-12,0,1994
470431,2942,0,9232,Ed Cunningham,0,1746,1722,1,477,Beulah Cooper,0,1282,1316,14,4,2,1994-03-12,0,1994
470432,2942,0,9232,Ed Cunningham,0,1746,1722,1,6306,Jim Bodenstedt,0,1484,1493,7,5,2,1994-03-12,0,1994
470433,2942,0,9232,Ed Cunningham,0,1746,1722,1,1330,Carl Davis,0,1312,1340,10,6,2,1994-03-12,0,1994
470434,2942,0,9232,Ed Cunningham,0,1746,1722,1,707,Gertrude Savadge,0,1542,1570,4,7,2,1994-03-12,0,1994
470435,2942,0,9232,Ed Cunningham,0,1746,1722,1,1334,Nancy Scott,0,1351,1393,8,8,2,1994-03-12,0,1994
470436,2942,0,9232,Ed Cunningham,0,1746,1722,1,707,Gertrude Savadge,0,1542,1570,4,9,2,1994-03-12,0,1994
470437,2942,0,13915,Dorothy Bass,0,1373,1343,22,1930,Roberta Sageser,0,1212,1251,15,4,2,1994-03-12,0,1994
470438,2942,0,13915,Dorothy Bass,0,1373,1343,22,4529,Johanna Laite,0,1515,1455,16,5,2,1994-03-12,0,1994
470439,2942,0,13915,Dorothy Bass,0,1373,1343,22,1392,Carl Warner,0,1417,1373,20,7,2,1994-03-12,0,1994
470440,2943,0,429,Patricia Barrett,0,1947,1919,4,1308,William Clark,0,1731,1744,6,3,1,1994-04-16,0,1994
470441,2943,0,429,Patricia Barrett,0,1947,1919,4,437,Michael Early,0,1811,1781,11,4,1,1994-04-16,0,1994
470442,2943,0,429,Patricia Barrett,0,1947,1919,4,3106,Conrad Braud,0,1614,1617,14,5,1,1994-04-16,0,1994
470443,2943,0,429,Patricia Barrett,0,1947,1919,4,441,Caesar Jaramillo,0,1637,1666,8,7,1,1994-04-16,0,1994
470444,2943,0,429,Patricia Barrett,0,1947,1919,4,438,Michael Willis,0,1796,1752,10,9,1,1994-04-16,0,1994
470445,2943,0,429,Patricia Barrett,0,1947,1919,4,454,Mary Rhoades,0,1662,1688,7,10,1,1994-04-16,0,1994
470446,2943,0,437,Michael Early,0,1811,1781,11,4854,Eileen Comeau,0,1633,1600,16,1,1,1994-04-16,0,1994
470447,2943,0,437,Michael Early,0,1811,1781,11,3106,Conrad Braud,0,1614,1617,14,6,1,1994-04-16,0,1994
470448,2943,0,437,Michael Early,0,1811,1781,11,1113,Patricia A Krohn,0,1624,1627,12,8,1,1994-04-16,0,1994
470449,2943,0,437,Michael Early,0,1811,1781,11,2123,Paul Thornton,0,1795,1747,13,10,1,1994-04-16,0,1994
470450,2943,0,438,Michael Willis,0,1796,1752,10,1113,Patricia A Krohn,0,1624,1627,12,2,1,1994-04-16,0,1994
470451,2943,0,438,Michael Willis,0,1796,1752,10,454,Mary Rhoades,0,1662,1688,7,3,1,1994-04-16,0,1994
470452,2943,0,438,Michael Willis,0,1796,1752,10,3106,Conrad Braud,0,1614,1617,14,4,1,1994-04-16,0,1994
470453,2943,0,438,Michael Willis,0,1796,1752,10,1313,Carole Drake,0,1660,1748,2,5,1,1994-04-16,0,1994
470454,2943,0,441,Caesar Jaramillo,0,1637,1666,8,438,Michael Willis,0,1796,1752,10,1,1,1994-04-16,0,1994
470455,2943,0,441,Caesar Jaramillo,0,1637,1666,8,2123,Paul Thornton,0,1795,1747,13,2,1,1994-04-16,0,1994
470456,2943,0,441,Caesar Jaramillo,0,1637,1666,8,3106,Conrad Braud,0,1614,1617,14,3,1,1994-04-16,0,1994
470457,2943,0,441,Caesar Jaramillo,0,1637,1666,8,457,Broderick Larkins,0,1608,1591,15,8,1,1994-04-16,0,1994
470458,2943,0,441,Caesar Jaramillo,0,1637,1666,8,438,Michael Willis,0,1796,1752,10,10,1,1994-04-16,0,1994
470459,2943,0,454,Mary Rhoades,0,1662,1688,7,4389,Jeff Reeves,0,1938,1932,3,1,1,1994-04-16,0,1994
470460,2943,0,454,Mary Rhoades,0,1662,1688,7,457,Broderick Larkins,0,1608,1591,15,4,1,1994-04-16,0,1994
470461,2943,0,454,Mary Rhoades,0,1662,1688,7,3341,Millie Murray,0,1680,1705,9,5,1,1994-04-16,0,1994
470462,2943,0,454,Mary Rhoades,0,1662,1688,7,441,Caesar Jaramillo,0,1637,1666,8,6,1,1994-04-16,0,1994
470463,2943,0,454,Mary Rhoades,0,1662,1688,7,2123,Paul Thornton,0,1795,1747,13,8,1,1994-04-16,0,1994
470464,2943,0,457,Broderick Larkins,0,1608,1591,15,2404,Kathleen Watson,0,1720,1745,5,1,1,1994-04-16,0,1994
470465,2943,0,457,Broderick Larkins,0,1608,1591,15,1113,Patricia A Krohn,0,1624,1627,12,5,1,1994-04-16,0,1994
470466,2943,0,457,Broderick Larkins,0,1608,1591,15,4854,Eileen Comeau,0,1633,1600,16,9,1,1994-04-16,0,1994
470467,2943,0,479,Ruth Sawyer,0,1514,1530,2,2505,Harvey Wilson,0,1367,1368,10,1,2,1994-04-16,0,1994
470468,2943,0,479,Ruth Sawyer,0,1514,1530,2,1334,Nancy Scott,0,1441,1452,5,2,2,1994-04-16,0,1994
470469,2943,0,479,Ruth Sawyer,0,1514,1530,2,8717,Charlie Bond,0,1535,1523,4,4,2,1994-04-16,0,1994
470470,2943,0,479,Ruth Sawyer,0,1514,1530,2,5555,Leslie Millard,0,1499,1477,6,5,2,1994-04-16,0,1994
470471,2943,0,479,Ruth Sawyer,0,1514,1530,2,3343,Ceya Simon,0,1175,1204,11,7,2,1994-04-16,0,1994
470472,2943,0,479,Ruth Sawyer,0,1514,1530,2,4529,Johanna Laite,0,1455,1452,9,8,2,1994-04-16,0,1994
470473,2943,0,479,Ruth Sawyer,0,1514,1530,2,1330,Carl Davis,0,1340,1485,1,10,2,1994-04-16,0,1994
470474,2943,0,1058,Dave Johnson,0,1850,1879,1,4389,Jeff Reeves,0,1938,1932,3,2,1,1994-04-16,0,1994
470475,2943,0,1058,Dave Johnson,0,1850,1879,1,437,Michael Early,0,1811,1781,11,3,1,1994-04-16,0,1994
470476,2943,0,1058,Dave Johnson,0,1850,1879,1,2404,Kathleen Watson,0,1720,1745,5,4,1,1994-04-16,0,1994
470477,2943,0,1058,Dave Johnson,0,1850,1879,1,441,Caesar Jaramillo,0,1637,1666,8,5,1,1994-04-16,0,1994
470478,2943,0,1058,Dave Johnson,0,1850,1879,1,438,Michael Willis,0,1796,1752,10,6,1,1994-04-16,0,1994
470479,2943,0,1058,Dave Johnson,0,1850,1879,1,454,Mary Rhoades,0,1662,1688,7,7,1,1994-04-16,0,1994
470480,2943,0,1058,Dave Johnson,0,1850,1879,1,3341,Millie Murray,0,1680,1705,9,8,1,1994-04-16,0,1994
470481,2943,0,1058,Dave Johnson,0,1850,1879,1,4389,Jeff Reeves,0,1938,1932,3,9,1,1994-04-16,0,1994
470482,2943,0,1113,Patricia A Krohn,0,1624,1627,12,4854,Eileen Comeau,0,1633,1600,16,6,1,1994-04-16,0,1994
470483,2943,0,1113,Patricia A Krohn,0,1624,1627,12,3106,Conrad Braud,0,1614,1617,14,7,1,1994-04-16,0,1994
470484,2943,0,1113,Patricia A Krohn,0,1624,1627,12,3106,Conrad Braud,0,1614,1617,14,9,1,1994-04-16,0,1994
470485,2943,0,1113,Patricia A Krohn,0,1624,1627,12,457,Broderick Larkins,0,1608,1591,15,10,1,1994-04-16,0,1994
470486,2943,0,1194,Jo Hatchell,0,1427,1406,8,3343,Ceya Simon,0,1175,1204,11,1,2,1994-04-16,0,1994
470487,2943,0,1194,Jo Hatchell,0,1427,1406,8,4326,Mary Reeves,0,1233,1185,14,2,2,1994-04-16,0,1994
470488,2943,0,1194,Jo Hatchell,0,1427,1406,8,479,Ruth Sawyer,0,1514,1530,2,3,2,1994-04-16,0,1994
470489,2943,0,1194,Jo Hatchell,0,1427,1406,8,1339,Stella Alejos,0,1300,1288,12,8,2,1994-04-16,0,1994
470490,2943,0,1194,Jo Hatchell,0,1427,1406,8,3343,Ceya Simon,0,1175,1204,11,10,2,1994-04-16,0,1994
470491,2943,0,1308,William Clark,0,1731,1744,6,1113,Patricia A Krohn,0,1624,1627,12,4,1,1994-04-16,0,1994
470492,2943,0,1308,William Clark,0,1731,1744,6,4854,Eileen Comeau,0,1633,1600,16,5,1,1994-04-16,0,1994
470493,2943,0,1308,William Clark,0,1731,1744,6,457,Broderick Larkins,0,1608,1591,15,7,1,1994-04-16,0,1994
470494,2943,0,1308,William Clark,0,1731,1744,6,438,Michael Willis,0,1796,1752,10,8,1,1994-04-16,0,1994
470495,2943,0,1308,William Clark,0,1731,1744,6,441,Caesar Jaramillo,0,1637,1666,8,9,1,1994-04-16,0,1994
470496,2943,0,1308,William Clark,0,1731,1744,6,3341,Millie Murray,0,1680,1705,9,10,1,1994-04-16,0,1994
470497,2943,0,1313,Carole Drake,0,1660,1748,2,1058,Dave Johnson,0,1850,1879,1,1,1,1994-04-16,0,1994
470498,2943,0,1313,Carole Drake,0,1660,1748,2,454,Mary Rhoades,0,1662,1688,7,2,1,1994-04-16,0,1994
470499,2943,0,1313,Carole Drake,0,1660,1748,2,3341,Millie Murray,0,1680,1705,9,3,1,1994-04-16,0,1994
470500,2943,0,1313,Carole Drake,0,1660,1748,2,441,Caesar Jaramillo,0,1637,1666,8,4,1,1994-04-16,0,1994
470501,2943,0,1313,Carole Drake,0,1660,1748,2,429,Patricia Barrett,0,1947,1919,4,6,1,1994-04-16,0,1994
470502,2943,0,1313,Carole Drake,0,1660,1748,2,454,Mary Rhoades,0,1662,1688,7,9,1,1994-04-16,0,1994
470503,2943,0,1313,Carole Drake,0,1660,1748,2,1058,Dave Johnson,0,1850,1879,1,10,1,1994-04-16,0,1994
470504,2943,0,1330,Carl Davis,0,1340,1485,1,3108,Margaret Acosta,0,1503,1479,7,1,2,1994-04-16,0,1994
470505,2943,0,1330,Carl Davis,0,1340,1485,1,5555,Leslie Millard,0,1499,1477,6,2,2,1994-04-16,0,1994
470506,2943,0,1330,Carl Davis,0,1340,1485,1,8717,Charlie Bond,0,1535,1523,4,3,2,1994-04-16,0,1994
470507,2943,0,1330,Carl Davis,0,1340,1485,1,1194,Jo Hatchell,0,1427,1406,8,4,2,1994-04-16,0,1994
470508,2943,0,1330,Carl Davis,0,1340,1485,1,1334,Nancy Scott,0,1441,1452,5,5,2,1994-04-16,0,1994
470509,2943,0,1330,Carl Davis,0,1340,1485,1,479,Ruth Sawyer,0,1514,1530,2,6,2,1994-04-16,0,1994
470510,2943,0,1330,Carl Davis,0,1340,1485,1,3281,David Motherwell,0,1389,1419,3,8,2,1994-04-16,0,1994
470511,2943,0,1330,Carl Davis,0,1340,1485,1,479,Ruth Sawyer,0,1514,1530,2,9,2,1994-04-16,0,1994
470512,2943,0,1334,Nancy Scott,0,1441,1452,5,4326,Mary Reeves,0,1233,1185,14,1,2,1994-04-16,0,1994
470513,2943,0,1334,Nancy Scott,0,1441,1452,5,2505,Harvey Wilson,0,1367,1368,10,3,2,1994-04-16,0,1994
470514,2943,0,1334,Nancy Scott,0,1441,1452,5,5555,Leslie Millard,0,1499,1477,6,4,2,1994-04-16,0,1994
470515,2943,0,1334,Nancy Scott,0,1441,1452,5,3281,David Motherwell,0,1389,1419,3,6,2,1994-04-16,0,1994
470516,2943,0,1334,Nancy Scott,0,1441,1452,5,3343,Ceya Simon,0,1175,1204,11,8,2,1994-04-16,0,1994
470517,2943,0,1334,Nancy Scott,0,1441,1452,5,8717,Charlie Bond,0,1535,1523,4,9,2,1994-04-16,0,1994
470518,2943,0,1339,Stella Alejos,0,1300,1288,12,3108,Margaret Acosta,0,1503,1479,7,2,2,1994-04-16,0,1994
470519,2943,0,1339,Stella Alejos,0,1300,1288,12,4326,Mary Reeves,0,1233,1185,14,6,2,1994-04-16,0,1994
470520,2943,0,1339,Stella Alejos,0,1300,1288,12,4326,Mary Reeves,0,1233,1185,14,9,2,1994-04-16,0,1994
470521,2943,0,1339,Stella Alejos,0,1300,1288,12,4326,Mary Reeves,0,1233,1185,14,10,2,1994-04-16,0,1994
470522,2943,0,2123,Paul Thornton,0,1795,1747,13,1113,Patricia A Krohn,0,1624,1627,12,1,1,1994-04-16,0,1994
470523,2943,0,2123,Paul Thornton,0,1795,1747,13,457,Broderick Larkins,0,1608,1591,15,3,1,1994-04-16,0,1994
470524,2943,0,2123,Paul Thornton,0,1795,1747,13,1308,William Clark,0,1731,1744,6,6,1,1994-04-16,0,1994
470525,2943,0,2123,Paul Thornton,0,1795,1747,13,437,Michael Early,0,1811,1781,11,9,1,1994-04-16,0,1994
470526,2943,0,2247,Dorothy Hathorn,0,1259,1241,13,1339,Stella Alejos,0,1300,1288,12,4,2,1994-04-16,0,1994
470527,2943,0,2247,Dorothy Hathorn,0,1259,1241,13,8717,Charlie Bond,0,1535,1523,4,5,2,1994-04-16,0,1994
470528,2943,0,2247,Dorothy Hathorn,0,1259,1241,13,1194,Jo Hatchell,0,1427,1406,8,7,2,1994-04-16,0,1994
470529,2943,0,2404,Kathleen Watson,0,1720,1745,5,1308,William Clark,0,1731,1744,6,2,1,1994-04-16,0,1994
470530,2943,0,2404,Kathleen Watson,0,1720,1745,5,4854,Eileen Comeau,0,1633,1600,16,3,1,1994-04-16,0,1994
470531,2943,0,2404,Kathleen Watson,0,1720,1745,5,2123,Paul Thornton,0,1795,1747,13,5,1,1994-04-16,0,1994
470532,2943,0,2404,Kathleen Watson,0,1720,1745,5,437,Michael Early,0,1811,1781,11,7,1,1994-04-16,0,1994
470533,2943,0,2404,Kathleen Watson,0,1720,1745,5,1313,Carole Drake,0,1660,1748,2,8,1,1994-04-16,0,1994
470534,2943,0,2404,Kathleen Watson,0,1720,1745,5,3341,Millie Murray,0,1680,1705,9,9,1,1994-04-16,0,1994
470535,2943,0,2505,Harvey Wilson,0,1367,1368,10,3343,Ceya Simon,0,1175,1204,11,2,2,1994-04-16,0,1994
470536,2943,0,2505,Harvey Wilson,0,1367,1368,10,4326,Mary Reeves,0,1233,1185,14,5,2,1994-04-16,0,1994
470537,2943,0,2505,Harvey Wilson,0,1367,1368,10,1339,Stella Alejos,0,1300,1288,12,7,2,1994-04-16,0,1994
470538,2943,0,2505,Harvey Wilson,0,1367,1368,10,2247,Dorothy Hathorn,0,1259,1241,13,8,2,1994-04-16,0,1994
470539,2943,0,2505,Harvey Wilson,0,1367,1368,10,2247,Dorothy Hathorn,0,1259,1241,13,10,2,1994-04-16,0,1994
470540,2943,0,3106,Conrad Braud,0,1614,1617,14,1308,William Clark,0,1731,1744,6,1,1,1994-04-16,0,1994
470541,2943,0,3106,Conrad Braud,0,1614,1617,14,457,Broderick Larkins,0,1608,1591,15,2,1,1994-04-16,0,1994
470542,2943,0,3106,Conrad Braud,0,1614,1617,14,4854,Eileen Comeau,0,1633,1600,16,8,1,1994-04-16,0,1994
470543,2943,0,3106,Conrad Braud,0,1614,1617,14,4854,Eileen Comeau,0,1633,1600,16,10,1,1994-04-16,0,1994
470544,2943,0,3108,Margaret Acosta,0,1503,1479,7,3343,Ceya Simon,0,1175,1204,11,3,2,1994-04-16,0,1994
470545,2943,0,3108,Margaret Acosta,0,1503,1479,7,2505,Harvey Wilson,0,1367,1368,10,4,2,1994-04-16,0,1994
470546,2943,0,3108,Margaret Acosta,0,1503,1479,7,5555,Leslie Millard,0,1499,1477,6,6,2,1994-04-16,0,1994
470547,2943,0,3108,Margaret Acosta,0,1503,1479,7,1334,Nancy Scott,0,1441,1452,5,7,2,1994-04-16,0,1994
470548,2943,0,3108,Margaret Acosta,0,1503,1479,7,2505,Harvey Wilson,0,1367,1368,10,9,2,1994-04-16,0,1994
470549,2943,0,3281,David Motherwell,0,1389,1419,3,2247,Dorothy Hathorn,0,1259,1241,13,2,2,1994-04-16,0,1994
470550,2943,0,3281,David Motherwell,0,1389,1419,3,1339,Stella Alejos,0,1300,1288,12,3,2,1994-04-16,0,1994
470551,2943,0,3281,David Motherwell,0,1389,1419,3,1194,Jo Hatchell,0,1427,1406,8,5,2,1994-04-16,0,1994
470552,2943,0,3281,David Motherwell,0,1389,1419,3,5555,Leslie Millard,0,1499,1477,6,7,2,1994-04-16,0,1994
470553,2943,0,3281,David Motherwell,0,1389,1419,3,4529,Johanna Laite,0,1455,1452,9,9,2,1994-04-16,0,1994
470554,2943,0,3281,David Motherwell,0,1389,1419,3,1334,Nancy Scott,0,1441,1452,5,10,2,1994-04-16,0,1994
470555,2943,0,3341,Millie Murray,0,1680,1705,9,429,Patricia Barrett,0,1947,1919,4,1,1,1994-04-16,0,1994
470556,2943,0,3341,Millie Murray,0,1680,1705,9,437,Michael Early,0,1811,1781,11,2,1,1994-04-16,0,1994
470557,2943,0,3341,Millie Murray,0,1680,1705,9,2123,Paul Thornton,0,1795,1747,13,4,1,1994-04-16,0,1994
470558,2943,0,3341,Millie Murray,0,1680,1705,9,2404,Kathleen Watson,0,1720,1745,5,6,1,1994-04-16,0,1994
470559,2943,0,3341,Millie Murray,0,1680,1705,9,438,Michael Willis,0,1796,1752,10,7,1,1994-04-16,0,1994
470560,2943,0,3343,Ceya Simon,0,1175,1204,11,4326,Mary Reeves,0,1233,1185,14,4,2,1994-04-16,0,1994
470561,2943,0,3343,Ceya Simon,0,1175,1204,11,1339,Stella Alejos,0,1300,1288,12,5,2,1994-04-16,0,1994
470562,2943,0,3343,Ceya Simon,0,1175,1204,11,2247,Dorothy Hathorn,0,1259,1241,13,6,2,1994-04-16,0,1994
470563,2943,0,3343,Ceya Simon,0,1175,1204,11,2247,Dorothy Hathorn,0,1259,1241,13,9,2,1994-04-16,0,1994
470564,2943,0,4326,Mary Reeves,0,1233,1185,14,2247,Dorothy Hathorn,0,1259,1241,13,3,2,1994-04-16,0,1994
470565,2943,0,4389,Jeff Reeves,0,1938,1932,3,1113,Patricia A Krohn,0,1624,1627,12,3,1,1994-04-16,0,1994
470566,2943,0,4389,Jeff Reeves,0,1938,1932,3,4854,Eileen Comeau,0,1633,1600,16,4,1,1994-04-16,0,1994
470567,2943,0,4389,Jeff Reeves,0,1938,1932,3,437,Michael Early,0,1811,1781,11,5,1,1994-04-16,0,1994
470568,2943,0,4389,Jeff Reeves,0,1938,1932,3,457,Broderick Larkins,0,1608,1591,15,6,1,1994-04-16,0,1994
470569,2943,0,4389,Jeff Reeves,0,1938,1932,3,1313,Carole Drake,0,1660,1748,2,7,1,1994-04-16,0,1994
470570,2943,0,4389,Jeff Reeves,0,1938,1932,3,429,Patricia Barrett,0,1947,1919,4,8,1,1994-04-16,0,1994
470571,2943,0,4389,Jeff Reeves,0,1938,1932,3,2404,Kathleen Watson,0,1720,1745,5,10,1,1994-04-16,0,1994
470572,2943,0,4529,Johanna Laite,0,1455,1452,9,2247,Dorothy Hathorn,0,1259,1241,13,1,2,1994-04-16,0,1994
470573,2943,0,4529,Johanna Laite,0,1455,1452,9,3281,David Motherwell,0,1389,1419,3,4,2,1994-04-16,0,1994
470574,2943,0,4529,Johanna Laite,0,1455,1452,9,3108,Margaret Acosta,0,1503,1479,7,5,2,1994-04-16,0,1994
470575,2943,0,4529,Johanna Laite,0,1455,1452,9,1194,Jo Hatchell,0,1427,1406,8,6,2,1994-04-16,0,1994
470576,2943,0,4529,Johanna Laite,0,1455,1452,9,1330,Carl Davis,0,1340,1485,1,7,2,1994-04-16,0,1994
470577,2943,0,4854,Eileen Comeau,0,1633,1600,16,429,Patricia Barrett,0,1947,1919,4,2,1,1994-04-16,0,1994
470578,2943,0,4854,Eileen Comeau,0,1633,1600,16,2123,Paul Thornton,0,1795,1747,13,7,1,1994-04-16,0,1994
470579,2943,0,5555,Leslie Millard,0,1499,1477,6,1339,Stella Alejos,0,1300,1288,12,1,2,1994-04-16,0,1994
470580,2943,0,5555,Leslie Millard,0,1499,1477,6,4529,Johanna Laite,0,1455,1452,9,3,2,1994-04-16,0,1994
470581,2943,0,5555,Leslie Millard,0,1499,1477,6,4326,Mary Reeves,0,1233,1185,14,8,2,1994-04-16,0,1994
470582,2943,0,5555,Leslie Millard,0,1499,1477,6,1194,Jo Hatchell,0,1427,1406,8,9,2,1994-04-16,0,1994
470583,2943,0,5555,Leslie Millard,0,1499,1477,6,4529,Johanna Laite,0,1455,1452,9,10,2,1994-04-16,0,1994
